Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_7,-35646.88,-35612.42,-35462.94,-35233.56,-35107.62,-34817.54,-34461.72,-34319.4,-34133.24,-33922.08,-33765.4,-33664.22,-33572.0,-33510.3,-33462.02,-33476.5,-33463.12,-33493.08,-33491.76,-33333.08,-33234.7,-33098.34,-32978.8,-32919.4,-32855.64,-32850.96,-32776.2,-32801.9,-30211.260000000002,-20835.68,-11410.9,-8146.14,-5015.540000000001,-3934.12,-3457.08,-4808.0,-6437.76,-8027.080000000001,-9968.36,-11500.92,-12594.58,-14111.42,-15054.2,-15709.84,-16360.42,-16582.86,-17455.68,-18513.039999999997,-20643.76,-21839.88,-4111.14,3757.66,5868.44,13399.2,-414.03999999999996,-5062.12,-11201.38,6004.46,22212.36,17137.579999999998,18385.06,16902.82,-3104.44,15510.82,8616.24,13265.72,11849.86,10838.8,13850.88,10685.8,14778.94,16744.34,14944.46,22804.3,23035.100000000002,31296.16,26865.9,31068.88,22852.980000000003,26121.32,22747.58,15818.380000000001,11003.2,5963.540000000001,2058.06,-289.82,-3311.2799999999997,-3374.28,-4916.76,-5419.54,-7309.34,-5461.740000000001,-3742.58,-3263.6200000000003,-2862.32,-4421.86,-3196.1000000000004,-841.5,-1049.02,2289.88
Scan_8,-35561.94,-35409.5,-35504.4,-35154.38,-34989.1,-34659.34,-34290.74,-34167.740000000005,-33970.82,-33703.44,-33435.94,-33280.42,-33129.44,-33105.9,-32946.48,-32973.74,-32998.94,-32944.02,-32883.2,-32913.74,-32902.5,-32883.46,-32876.84,-32897.86,-32909.14,-32933.22,-32970.5,-33008.26,-30418.440000000002,-21050.34,-11613.1,-8340.26,-5187.400000000001,-4026.3199999999997,-3570.9,-4897.9,-6525.96,-8128.120000000001,-10007.380000000001,-11531.82,-12614.94,-14089.08,-15000.26,-15669.2,-16320.86,-16555.14,-17439.44,-18503.18,-20646.06,-21831.14,-4292.26,3915.3199999999997,5324.719999999999,13037.28,-809.8199999999999,-5365.04,-11454.38,5629.46,21718.14,16430.84,18013.48,16634.84,-3235.0200000000004,15442.12,8631.46,13309.26,11941.38,10827.88,13743.22,10633.94,14674.720000000001,16668.76,14861.68,22751.28,22982.600000000002,31283.440000000002,26842.920000000002,31079.780000000002,22864.420000000002,26133.64,22768.06,15804.460000000001,10968.820000000002,5932.080000000001,2032.7800000000002,-322.74,-3345.3799999999997,-3406.84,-4952.0199999999995,-5451.099999999999,-7345.26,-5486.96,-3770.8999999999996,-3307.5800000000004,-2909.3,-4470.46,-3236.56,-912.36,-1106.8999999999999,2207.88
Scan_9,-35538.6,-35349.18,-35314.66,-35061.5,-34841.26,-34562.18,-34188.7,-34073.62,-33911.36,-33748.02,-33505.64,-33498.96,-33452.02,-33452.42,-33453.74,-33493.14,-33611.84,-33464.68,-33500.64,-33317.82,-33079.48,-33072.8,-33034.08,-33017.68,-32986.22,-32975.32,-32954.2,-32988.48,-30372.38,-20998.239999999998,-11554.359999999999,-8271.800000000001,-5115.080000000001,-3966.12,-3476.28,-4827.5,-6447.320000000001,-8035.34,-9967.560000000001,-11490.24,-12600.140000000001,-14067.619999999999,-15028.52,-15659.3,-16270.58,-16520.3,-17403.600000000002,-18466.8,-20606.38,-21790.44,-4228.3,4092.54,5759.82,13324.740000000002,-429.96000000000004,-5103.74,-11295.439999999999,5842.4400000000005,21977.96,16685.399999999998,18055.34,16705.86,-3241.2000000000003,15436.78,8601.22,13284.08,11953.28,10832.2,13878.3,10694.72,14625.720000000001,16644.12,14895.359999999999,22772.52,22990.84,31293.04,26858.960000000003,31075.5,22876.88,26141.64,22771.74,15840.44,11019.820000000002,5989.420000000001,2093.6600000000003,-285.7,-3314.2999999999997,-3385.0000000000005,-4946.82,-5450.34,-7359.740000000001,-5499.740000000001,-3789.96,-3315.5200000000004,-2857.58,-4429.22,-3230.98,-867.36,-1060.54,2246.7999999999997
Scan_10,-35195.22,-35101.42,-35065.46,-34821.1,-34664.82,-34474.8,-34073.12,-33984.14,-33832.24,-33682.18,-33525.32,-33464.84,-33414.74,-33483.36,-33402.7,-33378.5,-33348.36,-33520.52,-33381.48,-33333.98,-33173.04,-33125.72,-33050.6,-32995.84,-32924.8,-32898.34,-32864.6,-32877.92,-30288.000000000004,-20925.16,-11487.06,-8213.460000000001,-5055.88,-3932.86,-3478.7200000000003,-4808.679999999999,-6440.54,-8049.68,-9942.48,-11457.880000000001,-12526.84,-14069.92,-14981.3,-15653.28,-16285.24,-16532.54,-17412.82,-18479.42,-20612.86,-21805.06,-3870.0400000000004,4274.42,5917.74,13544.140000000001,-357.70000000000005,-5142.0,-11277.84,5820.26,21944.14,16713.1,18191.22,16741.96,-3212.04,15509.7,8619.64,13269.4,11855.88,10920.16,13820.2,10730.58,14717.34,16720.16,14949.98,22834.7,23046.420000000002,31319.7,26873.640000000003,31086.22,22869.9,26125.34,22757.2,15821.44,11009.1,5986.18,2075.82,-273.1,-3303.22,-3375.46,-4911.26,-5407.139999999999,-7289.14,-5471.860000000001,-3742.74,-3279.82,-2851.84,-4418.32,-3216.0,-886.44,-1097.58,2219.7599999999998
FinalAvg,-35203.218,-35075.964,-35029.6,-34788.195999999996,-34639.48,-34374.212,-34038.204,-33914.988000000005,-33749.588,-33562.402,-33320.49,-33203.662,-33041.71,-33041.414,-32949.266,-32975.102,-32936.652,-32988.18,-33045.212,-33040.61,-32962.406,-32977.504,-32963.0,-32964.51,-32938.064,-32947.768,-32920.78,-32947.35,-30338.324,-20949.564,-11498.232,-8214.372,-5054.398,-3904.748,-3445.7180000000003,-4759.081999999999,-6382.852,-7961.780000000001,-9891.854000000001,-11424.906,-12516.628,-14027.663999999999,-14972.768,-15649.702,-16299.706,-16552.190000000002,-17441.984,-18514.664,-20655.912,-21848.507999999998,-4958.83,3191.79,4920.628,12583.318000000001,-1226.21,-5728.168,-11797.199999999999,5482.756,21700.718,16472.791999999998,18007.806,16623.95,-3240.674,15435.294,8605.328,13307.636,11898.806,10831.708,13770.93,10635.48,14643.896,16640.524,14847.696,22710.76,22947.382,31223.586,26796.782000000003,31009.006,22804.094,26083.192000000003,22735.048000000003,15819.568000000001,11019.614000000001,6007.024,2116.454,-232.97800000000007,-3249.058,-3323.782,-4876.084,-5383.683999999999,-7274.858,-5440.844,-3735.596,-3274.246,-2849.484,-4418.496,-3191.324,-836.99,-1038.264,2291.304
Scan_1,4321.139999999999,5116.08,11878.96,19531.2,20732.56,11307.119999999999,-11947.02,-8564.3,18379.86,30433.100000000002,27430.5,25815.76,7700.860000000001,27442.66,16954.14,19851.62,17715.3,18609.82,12205.62,6623.44,1931.82,8077.54,7130.22,18483.86,20123.62,27678.2,26189.54,29360.44,19055.239999999998,19534.38,20130.399999999998,14415.94,10234.54,5550.759999999999,747.1600000000001,-2291.8599999999997,-6088.9,-6442.54,-9720.939999999999,-11365.52,-14046.88,-12526.14,-13157.06,-13810.6,-16141.6,-16710.86,-16156.08,-14190.66,-14865.52,-13697.52,34427.26,34373.7,34384.94,34155.46,34054.28,33598.82,33378.78,32860.24,32026.88,32436.06,31825.48,31653.5,31333.4,30901.88,30661.5,30601.6,30638.6,30782.14,30820.3,31068.34,31361.2,31585.86,31864.96,31944.86,32118.44,32160.84,32253.14,32239.7,31953.2,27202.98,18254.36,12581.199999999999,8208.320000000002,5514.62,4256.12,4592.18,5258.04,7122.42,7635.38,8487.04,8431.5,11518.16,11018.72,11329.76,9181.38,9563.72,11723.84,14887.740000000002,17307.74,19467.5
Scan_2,4951.74,5727.9,12132.78,19258.58,20268.7,10240.88,-13486.16,-10635.74,15852.640000000001,27633.24,24054.04,22198.8,3930.04,23902.14,13256.98,16098.039999999999,14081.74,15266.9,9648.68,4654.76,311.03999999999996,6912.8,6390.3,17807.08,19695.92,27326.280000000002,25886.86,29094.079999999998,18807.18,19316.08,19923.04,14273.7,10065.08,5374.48,607.9000000000001,-2491.68,-6273.56,-6690.0199999999995,-9956.58,-11647.140000000001,-14295.859999999999,-12825.06,-13413.24,-14028.44,-16309.900000000001,-16834.12,-16251.6,-14254.54,-14908.66,-13722.4,31597.2,31662.18,31299.2,31099.24,30975.06,30844.38,30792.52,30688.16,29942.2,30587.88,30338.22,30611.02,30293.36,30684.18,30530.5,30749.2,30742.08,31398.9,31723.82,32034.6,32196.5,32377.02,32675.2,32749.06,32857.24,32844.24,32845.26,32901.0,32537.24,27743.68,18789.08,13019.779999999999,8540.2,5708.82,4341.9400000000005,4582.780000000001,5166.24,7004.08,7473.620000000001,8333.1,8282.48,11402.06,10942.66,11284.42,9138.22,9516.5,11675.58,14802.960000000001,17195.98,19363.98
Scan_3,4980.28,5677.88,12006.3,19402.420000000002,20107.02,9952.68,-13344.98,-10583.58,15865.480000000001,27482.980000000003,24002.36,22253.76,4145.74,23918.08,13356.2,16124.539999999999,14214.68,15549.38,9894.88,4809.36,475.5,7004.639999999999,6464.74,17862.5,19733.2,27362.54,25921.500000000004,29110.68,18827.34,19345.54,19928.16,14264.6,10065.42,5378.96,628.62,-2466.4,-6212.52,-6649.7,-9898.599999999999,-11599.480000000001,-14224.619999999999,-12724.26,-13327.119999999999,-13963.92,-16260.42,-16816.46,-16249.9,-14281.74,-14942.64,-13748.98,31688.92,31705.94,31296.74,31318.300000000003,30968.68,30820.68,30885.0,30709.62,29942.72,30621.32,30349.96,30538.82,30143.28,30635.04,30463.98,30775.86,30681.58,31137.5,31502.68,31884.84,32048.02,32351.96,32588.1,32846.78,32851.72,32859.96,32849.72,32800.2,32520.9,27759.2,18675.920000000002,12942.539999999999,8475.220000000001,5657.48,4292.06,4529.700000000001,5140.34,6976.56,7460.4400000000005,8302.560000000001,8251.54,11357.58,10889.22,11226.54,9086.32,9467.82,11641.26,14778.480000000001,17199.98,19354.760000000002
Scan_4,4479.6,5256.06,11960.9,19573.000000000004,20761.940000000002,11156.82,-11979.92,-8624.2,18323.420000000002,30325.38,27351.280000000002,25630.62,7764.68,27502.36,17049.14,19691.48,17472.96,18401.42,11984.06,6449.54,1526.78,7926.06,6985.58,18218.46,19981.88,27544.72,26107.24,29300.16,19001.18,19538.100000000002,20061.5,14386.580000000002,10203.5,5519.259999999999,755.7800000000001,-2282.8599999999997,-6051.76,-6401.08,-9654.16,-11328.220000000001,-14029.26,-12510.199999999999,-13155.88,-13812.78,-16186.94,-16722.68,-16183.1,-14205.2,-14892.74,-13721.78,34320.7,34242.84,34303.600000000006,34072.64,33982.9,33786.54,33275.56,32857.12,31845.34,32062.5,31649.92,31371.66,31447.78,30868.0,30705.46,30443.62,30488.8,30663.14,30734.28,31039.86,31345.14,31569.6,31876.72,32011.28,32173.22,32234.3,32311.92,32294.48,32018.820000000003,27222.66,18317.66,12614.6,8259.18,5556.219999999999,4285.12,4612.9800000000005,5297.12,7152.62,7660.660000000001,8464.02,8393.460000000001,11472.5,10974.04,11282.740000000002,9123.48,9516.22,11676.2,14827.7,17270.4,19424.8
Scan_5,4465.7,5360.18,11976.62,19609.800000000003,20833.840000000004,11276.34,-12012.96,-8707.96,18201.620000000003,30250.58,27236.82,25628.86,7524.92,27272.620000000003,16863.26,19577.5,17379.82,18306.46,12024.5,6575.4,1604.16,7800.24,7024.38,18230.98,19967.98,27515.48,26093.960000000003,29280.559999999998,18974.6,19494.56,20080.14,14410.820000000002,10231.36,5557.54,792.0,-2248.74,-6031.98,-6386.5,-9656.98,-11326.26,-14016.96,-12506.74,-13144.66,-13796.34,-16177.36,-16759.32,-16199.119999999999,-14241.94,-14915.72,-13751.220000000001,34491.52,34347.68,34474.48,34194.76,34018.6,33576.26,33335.58,32812.44,31966.260000000002,32349.1,31804.4,31567.32,31301.8,30759.26,30632.76,30444.38,30475.68,30627.06,30731.42,31037.7,31343.38,31613.52,31883.52,32049.78,32233.74,32326.64,32387.62,32396.32,32133.760000000002,27382.76,18429.66,12738.539999999999,8359.160000000002,5662.7,4383.900000000001,4706.240000000001,5364.72,7197.7,7701.700000000001,8521.94,8440.72,11512.56,11013.18,11320.02,9141.36,9533.08,11700.52,14860.04,17301.7,19456.760000000002
Scan_6,4063.46,4756.52,11509.34,19158.22,20472.22,10853.9,-12214.18,-8780.44,18212.100000000002,30242.4,27229.800000000003,25718.72,7899.860000000001,27721.2,17095.2,19835.1,17773.48,18564.14,12394.84,6724.72,1703.14,7908.18,6951.4,18265.2,19925.06,27498.260000000002,26005.88,29198.16,18872.46,19463.88,20020.68,14363.6,10195.7,5504.66,749.38,-2271.12,-6042.92,-6391.0199999999995,-9684.279999999999,-11358.640000000001,-14031.38,-12530.76,-13134.2,-13811.380000000001,-16190.54,-16759.52,-16213.66,-14223.9,-14916.22,-13747.800000000001,34520.08,34497.6,34553.82,34335.18,34151.3,33970.12,33528.42,32993.299999999996,32002.54,32094.28,31583.84,31536.48,31749.46,31114.96,30730.28,30553.14,30644.84,30722.12,30875.26,31096.84,31370.68,31620.58,31950.86,32033.66,32234.12,32261.7,32389.98,32363.32,32119.56,27296.56,18382.120000000003,12696.34,8319.62,5620.219999999999,4320.78,4620.52,5298.08,7130.72,7596.320000000001,8413.52,8362.36,11422.439999999999,10945.92,11243.240000000002,9082.62,9472.08,11638.68,14807.12,17242.38,19408.280000000002
Scan_7,4964.68,5882.6,12094.98,19418.480000000003,20521.780000000002,10207.82,-13144.82,-10380.34,16299.68,27876.120000000003,24139.36,22393.62,3927.6,23770.04,12918.76,16043.22,13985.8,15324.94,9679.36,4712.66,424.05999999999995,7031.92,6568.5599999999995,18031.58,19966.52,27590.84,26209.120000000003,29393.26,19076.8,19604.52,20142.28,14449.500000000002,10213.16,5485.38,678.2800000000001,-2409.5,-6228.86,-6656.84,-9962.98,-11623.34,-14289.359999999999,-12796.619999999999,-13412.0,-14030.5,-16333.740000000002,-16876.579999999998,-16277.08,-14297.0,-14963.26,-13768.68,31440.68,31700.34,31062.800000000003,31077.300000000003,30976.52,30744.18,30835.28,30673.46,29889.58,30521.84,30299.78,30397.98,30133.86,30565.88,30599.46,30563.16,30597.36,31088.18,31545.7,31913.12,32108.1,32411.42,32664.22,32843.82,32960.14,32946.68,33004.7,33038.26,32690.000000000004,27947.64,18930.620000000003,13161.4,8675.080000000002,5862.4,4485.32,4724.080000000001,5304.5,7142.14,7603.14,8444.480000000001,8369.44,11470.119999999999,10993.76,11316.28,9163.42,9540.22,11698.320000000002,14833.0,17234.38,19403.260000000002
Scan_8,5082.04,5762.58,12169.94,19406.920000000002,20416.38,10325.22,-13612.22,-10663.98,15916.800000000001,27708.52,24127.0,22310.44,3643.58,23595.2,13067.06,15782.42,13855.14,15350.02,9494.54,4513.7,201.81999999999994,6891.34,6349.2,17760.08,19679.46,27335.780000000002,25943.800000000003,29140.12,18870.5,19397.08,20060.84,14386.28,10193.76,5479.82,713.7800000000001,-2356.72,-6169.4800000000005,-6618.28,-9884.92,-11614.66,-14253.859999999999,-12742.76,-13415.86,-14042.8,-16346.08,-16836.8,-16278.119999999999,-14286.94,-14946.66,-13752.98,31564.32,31459.34,31053.020000000004,30988.960000000003,30861.96,30723.48,30660.42,30628.52,29894.640000000003,30560.92,30326.82,30517.76,30441.76,30872.84,30594.7,30997.82,30860.86,31118.66,31807.54,32134.46,32277.74,32273.24,32650.74,32847.84,32954.92,33045.22,33052.66,33081.78,32729.760000000002,27949.9,19027.68,13205.359999999999,8705.900000000001,5850.82,4448.36,4667.580000000001,5221.58,7041.16,7493.72,8317.84,8248.88,11356.0,10892.18,11232.580000000002,9091.92,9473.619999999999,11642.16,14780.300000000001,17198.54,19352.3
Scan_9,4258.42,5001.88,11746.58,19427.36,20634.280000000002,10928.34,-12077.3,-8661.86,18357.2,30425.840000000004,27507.620000000003,25811.1,7764.5599999999995,27662.66,16992.02,20101.36,18001.4,18748.48,12337.0,6746.36,1860.6,8213.76,7241.12,18454.72,20086.6,27646.68,26158.08,29336.78,19029.72,19614.08,20124.34,14465.12,10258.28,5562.599999999999,815.82,-2231.22,-6016.22,-6352.16,-9632.14,-11273.02,-13954.72,-12450.58,-13090.34,-13756.380000000001,-16129.5,-16689.98,-16166.02,-14207.92,-14909.74,-13743.44,34443.42,34407.04,34460.380000000005,34241.22,34137.08,34110.74,33541.48,33171.26,32103.120000000003,32262.0,31854.9,31504.4,31267.14,30906.04,30530.2,30675.22,30746.66,30766.24,30782.4,31060.06,31345.5,31595.9,31868.32,32001.88,32195.04,32258.6,32362.06,32365.64,32089.820000000003,27287.8,18388.88,12705.48,8366.04,5670.639999999999,4394.38,4708.9800000000005,5366.94,7220.36,7692.860000000001,8558.18,8484.76,11530.74,11014.960000000001,11301.26,9139.92,9533.619999999999,11688.04,14849.58,17274.08,19438.48
Scan_10,4092.04,4913.62,11474.74,19081.620000000003,20496.24,10852.22,-12168.18,-8825.76,18196.52,30284.88,27362.34,25666.8,7701.780000000001,27709.52,17130.4,20052.8,17647.14,18491.9,12027.26,6728.9,2113.2200000000003,8225.16,7179.34,18372.4,20106.98,27651.02,26217.420000000002,29432.12,19064.02,19639.64,20149.68,14491.800000000001,10287.62,5595.5,827.5,-2215.44,-6002.38,-6329.5599999999995,-9615.939999999999,-11264.94,-13978.74,-12480.96,-13128.22,-13757.8,-16092.92,-16676.48,-16161.86,-14214.26,-14896.32,-13737.9,34519.64,34436.38,34603.22,34444.28,34188.04,34044.5,33486.2,33201.44,32141.9,32365.58,31912.12,31465.36,31345.94,31020.82,30654.0,30572.82,30396.18,30490.12,30540.5,30914.96,31255.78,31465.78,31762.64,31926.2,32110.28,32197.9,32276.74,32270.82,32043.84,27259.18,18363.920000000002,12642.5,8297.78,5597.679999999999,4333.1,4638.500000000001,5303.4800000000005,7167.34,7646.46,8485.140000000001,8376.22,11428.6,10908.9,11241.980000000001,9112.2,9483.46,11639.12,14800.6,17245.9,19414.88
FinalAvg,4565.91,5345.530000000001,11895.114,19386.760000000002,20524.496000000003,10710.134,-12598.774,-9442.816,17360.532,29266.304000000004,26044.112,24342.847999999998,6200.362,26049.648,15468.316,18315.808,16212.746,17261.346,11169.074,5853.884,1215.214,7599.164,6828.484,18148.686,19926.721999999998,27514.98,26073.340000000004,29264.636,18957.904,19494.786,20062.106,14390.794000000002,10194.842,5500.896,731.6220000000001,-2326.554,-6111.858,-6491.7699999999995,-9766.751999999999,-11440.122000000001,-14112.163999999999,-12609.408,-13237.858,-13881.094000000001,-16216.900000000001,-16768.28,-16213.654,-14240.41,-14915.748,-13739.27,33301.374,33283.304000000004,33149.22,32992.734000000004,32831.442,32621.97,32371.924,32059.556,31175.518000000004,31586.148,31194.544,31116.43,30945.778,30832.89,30610.284,30637.682,30627.264,30879.406,31106.39,31418.478,31665.204,31886.488,32178.528,32325.516,32468.886,32513.608,32573.38,32575.152,32283.690000000002,27505.236,18555.99,12830.774,8420.650000000001,5670.16,4354.108,4638.354,5272.104,7115.51,7596.43,8432.782000000001,8364.136,11447.076,10959.354,11277.882000000001,9126.084,9510.034,11672.372000000001,14822.752,17247.108,19408.5
Scan_1,-30976.96,-31053.36,-31098.44,-31255.76,-31454.4,-31788.18,-31891.66,-32491.280000000002,-32750.48,-33151.36,-33459.92,-33781.02,-33694.5,-33993.5,-34168.8,-34162.88,-34137.24,-33986.24,-33912.24,-33628.4,-33351.52,-33103.24,-32920.1,-32822.2,-32701.28,-32632.2,-32575.34,-32570.36,-22261.68,-14964.6,-6714.320000000001,-2750.42,1597.5800000000002,2773.56,3073.16,1399.42,-919.42,-2874.5600000000004,-5532.74,-7592.62,-10022.960000000001,-11483.740000000002,-12962.48,-13524.84,-13872.88,-15064.7,-16370.560000000001,-17715.84,-20035.780000000002,-21675.3,651.72,8014.24,6680.34,10147.42,-1879.24,-10452.82,-2788.46,15703.420000000002,22840.2,16500.48,14822.619999999999,14575.92,-6139.84,10070.74,8590.14,12173.58,18154.52,13047.42,16851.92,6388.780000000001,4304.92,13988.300000000001,14850.44,22153.34,24275.34,30262.980000000003,25503.66,27559.82,25986.76,29485.9,28519.36,22086.3,17103.280000000002,11522.22,7379.9800000000005,3307.44,212.56,-1458.6,-2670.18,-3776.36,-3928.88,-4122.7,-2333.8,-4361.8,-5974.9400000000005,-5069.74,-2760.44,-881.76,717.26,2811.44
Scan_2,-31029.8,-31009.12,-31124.1,-31271.68,-31427.82,-31859.26,-31805.0,-32644.760000000002,-32902.2,-33075.46,-33320.08,-33768.82,-33815.1,-34294.58,-34470.88,-34120.22,-34382.98,-34055.7,-33958.48,-33701.2,-33371.98,-33078.36,-32942.6,-32795.02,-32664.98,-32584.14,-32527.78,-32541.12,-22227.219999999998,-14878.36,-6684.08,-2677.76,1661.64,2807.92,3093.94,1408.58,-915.7199999999999,-2918.82,-5595.12,-7599.1,-10102.2,-11514.02,-13015.46,-13573.26,-13901.74,-15058.1,-16397.620000000003,-17730.74,-20050.600000000002,-21705.6,407.44000000000005,7488.76,6566.38,10140.380000000001,-1895.66,-10713.78,-2805.8,15596.660000000002,22816.22,16491.16,14800.36,14665.36,-5998.72,10397.96,8954.3,12294.18,18526.72,13268.64,17078.14,6629.4400000000005,4480.8,14114.18,15009.42,22268.940000000002,24363.480000000003,30299.54,25573.5,27627.739999999998,26059.379999999997,29459.44,28555.5,22009.72,17011.52,11495.68,7355.540000000001,3248.12,116.58000000000001,-1589.3799999999999,-2796.9,-3824.26,-4030.5200000000004,-4181.06,-2371.58,-4402.12,-5995.0,-5070.179999999999,-2780.1,-890.7,709.1800000000001,2788.1000000000004
Scan_3,-31239.16,-31317.38,-31427.78,-31622.34,-31878.76,-32222.82,-32274.1,-32918.1,-33286.0,-33572.96,-33683.3,-33964.64,-34064.66,-34090.5,-34140.64,-33886.74,-33960.92,-33818.46,-33760.56,-33527.24,-33232.8,-32996.62,-32847.08,-32687.08,-32570.5,-32492.88,-32440.78,-32428.38,-22127.76,-14825.64,-6619.72,-2659.02,1710.18,2858.2999999999997,3143.98,1439.12,-894.16,-2862.3,-5515.200000000001,-7551.28,-10020.08,-11475.320000000002,-12974.96,-13535.06,-13881.98,-15067.62,-16396.780000000002,-17700.620000000003,-20023.86,-21673.22,1367.22,8383.8,7111.22,10482.14,-1576.06,-10223.5,-2509.98,15883.34,23068.5,16719.760000000002,14903.72,14726.619999999999,-5870.02,10180.82,8659.3,12163.94,18223.64,13150.1,16940.88,6521.6,4446.02,14127.4,14992.140000000001,22259.460000000003,24362.600000000002,30318.06,25536.74,27578.94,26001.0,29468.56,28545.8,22076.780000000002,17027.100000000002,11474.28,7377.780000000001,3300.78,146.66000000000003,-1475.44,-2658.6,-3722.7,-3915.36,-4118.54,-2343.68,-4370.72,-5983.14,-5071.34,-2785.42,-872.24,724.4,2809.48
Scan_4,-31008.28,-31101.42,-31125.38,-31348.62,-31511.04,-31865.5,-31890.34,-32618.34,-32937.54,-33252.96,-33395.38,-33753.5,-33730.68,-34051.2,-33976.7,-34210.4,-33898.18,-33997.22,-33908.66,-33664.64,-33402.02,-33149.16,-32972.1,-32803.94,-32676.04,-32601.36,-32531.48,-32531.9,-22181.66,-14880.34,-6654.540000000001,-2661.82,1703.18,2862.22,3160.84,1468.3400000000001,-841.3,-2818.86,-5459.4800000000005,-7560.66,-9952.960000000001,-11466.660000000002,-12954.46,-13533.3,-13895.84,-15089.68,-16417.120000000003,-17714.600000000002,-20045.800000000003,-21700.16,1077.68,8281.039999999999,6900.200000000001,10506.98,-1745.72,-10349.54,-2585.12,15789.500000000002,22948.22,16631.08,14855.14,14629.98,-6063.200000000001,10144.1,8558.1,12281.38,18104.18,13146.84,16946.16,6506.02,4435.780000000001,14097.880000000001,14974.560000000001,22222.88,24351.06,30324.120000000003,25560.4,27625.38,26013.44,29488.78,28555.44,22041.66,17028.660000000003,11453.58,7362.14,3273.46,170.38,-1516.82,-2665.42,-3817.7400000000002,-3899.2000000000003,-4140.84,-2338.62,-4368.22,-5973.280000000001,-5073.7,-2770.52,-862.1800000000001,730.76,2814.6600000000003
