Scan_Group,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Bean Name
Scan_7,-30204.06,-26996.16,-32165.48,-26751.84,-32465.5,-32408.82,-1294.32,931.76,-8942.28,-18934.62,-19362.02,-31513.1,-26531.96,-26984.4,-22455.06,-13787.76,-21004.7,-18157.12,-13235.82,11970.4,-10823.6,-19014.2,-13610.84,5446.9,-15512.7,-5156.54,-5730,8655.94,2015.34,-3450.76,-200.32,-506.62,-1080.54,-3417.54,-4210.56,-7603.78,-10518.94,-12997.16,-16333.4,-18559.38,-20580.54,-21282.98,-22042.62,-22636.54,-22963.52,-22667.64,-21890.44,-21904.6,-23208.24,-22102.44,29800.92,30180.84,30578.58,30997.58,14829.94,17585.76,32584.88,33100.46,33654.14,34118.94,34526.12,34773.24,33415.48,35091.9,32596.76,34291.62,34538.86,34620.1,34522.58,34276.54,32225.02,34186.96,33534.02,33301.96,33352.58,32895.44,32904.94,31890.6,32731.92,32349.46,32381.14,25055.18,18659.64,12161.2,6202.88,2193.78,-65.18,-1063.18,-1669.42,1021.72,3729.66,5666.66,9464.64,12650.54,9726.28,16834.66,17955.86,25107.5,26212.48,32517.02,Rwanda
Scan_8,-28608.7,-25284.04,-31228.62,-26928.34,-33259.4,-33460.32,-2729.4,-791.22,-10914.22,-21082.96,-21631.3,-33756.26,-28632.98,-29189.76,-24269.82,-15393.24,-22556.36,-19355.14,-14421.4,10818.12,-11519.6,-19746.78,-14291.42,4501.14,-16238.4,-6087,-6324.74,8025.98,1464.66,-3859.14,-531.56,-735.24,-1185.46,-3413.16,-4227.16,-7534.8,-10408.68,-12939.34,-16265.56,-18426.2,-20379.92,-21102.18,-21838.82,-22369.74,-22673.8,-22366.5,-21551.42,-21520.76,-22837.28,-21713.38,28424.84,28726.86,28804.08,29243.66,12861.82,15540.06,30810.86,31414.12,32010.38,32460.96,33297.82,33279.34,32163.72,33897.1,31420.8,33218.9,33626.82,33475.52,33308.96,32952.66,30927.46,32645.4,32338.5,32319.6,32538.24,32423.48,32439.1,31324.32,32277.32,31995.42,32117.8,24795.68,18443.14,11989.06,5962.46,2072.54,-151.9,-1064.04,-1623.2,1141.48,3865.3,5921.9,9750.18,12951,10098.84,17206,18341.64,25412.58,26545.6,32723.2,Rwanda
Scan_9,-31167.1,-27210.18,-32689.96,-27559.26,-33369.54,-33298.42,-2234.16,71.94,-9895.8,-19944.9,-20223.54,-32411.98,-27175.02,-27903.86,-23080.9,-14508.16,-21883.96,-18883.86,-14036.48,11040.86,-11522.36,-19669.54,-14351.08,4688.74,-16150.44,-5805.94,-6212.5,8290.2,1659.98,-3770.18,-428.66,-696.22,-1238.54,-3574.9,-4263.96,-7688.18,-10546.1,-12987.12,-16262.86,-18424.74,-20364,-21081.8,-21836.96,-22394.98,-22725.32,-22443.28,-21625.66,-21611.58,-22902.7,-21809.42,29777.52,29833.9,30278.18,30480.46,14093.92,16662.62,31520.66,31876.92,32378.38,32911.46,33346.5,33471.76,32245.56,33664.4,31052.8,32874.94,33331.36,33141,33067.78,33049.52,31188.1,33081.44,32890.22,32851.1,33062.88,32993.98,32970.12,31906.16,32807.74,32517.74,32640.74,25371.42,19011.24,12540.46,6578.56,2607.44,409.08,-638.72,-1255.84,1419.28,4052.72,6008.08,9770.5,12921.8,10023.8,17135.38,18248.5,25311.36,26417.7,32621.58,Rwanda
Scan_10,-29257.16,-25703,-31584.9,-26575.66,-32061.56,-32432.84,-1536.2,350.34,-9668.46,-19827.78,-20237.86,-32413.14,-27244.44,-28153.84,-23253.2,-14693.76,-21966.82,-18950.12,-14004.4,10982.08,-11749.06,-19829.46,-14581.4,4428.6,-16421.76,-6036.7,-6382.52,8130.5,1598.36,-3751.96,-359.46,-651.32,-1160.92,-3457.98,-4267.74,-7689,-10663.08,-13020.82,-16369.14,-18506.82,-20438.02,-21111.04,-21806.54,-22330.46,-22619.94,-22287.42,-21447,-21388.5,-22687.1,-21590.84,28183.22,28428.46,29099.42,29407.62,13337.86,16097.96,31193,31826.74,32537.36,33153.06,33786.9,34003.46,32835.16,34447.14,31901.3,33706.52,34080.66,33896.14,33694.6,33648.22,31689.5,33437.52,33150.8,33136.58,33229.76,33087.62,32924.9,31833.58,32757.36,32320.02,32384.38,24965.98,18566.96,12076.64,6144.74,2183.28,28.74,-973.66,-1465.74,1299.22,4048.76,6089.76,9924.52,13112.04,10244.86,17326.66,18454.24,25446.04,26530.74,32668.74,Rwanda
FinalAvg,-30061.822,-26385.842,-31920.562,-26894.732,-32652.038,-32743.286,-1765.252,315.976,-9662.854,-19781.552,-20181.994,-32354.006,-27238.054,-27966.532,-23217.506,-14518.894,-21801.726,-18788.052,-13914.388,11197.062,-11440.84,-19563.634,-14207.366,4757.404,-16078.762,-5757.182,-6152.616,8305.2,1715.942,-3679.686,-354.51,-637.644,-1186.81,-3492.178,-4264.424,-7660.436,-10572.794,-12992.208,-16299.65,-18468.614,-20409.746,-21111.132,-21842.67,-22388.656,-22707.442,-22413.71,-21597.154,-21594.99,-22899.51,-21802.812,29400.842,29708.132,30153.794,30496.338,14253.962,16919.25,31894.222,32379.01,32926.172,33413.178,33944.178,34082.388,32852.224,34420.038,31898.242,33628.568,34008.132,33843.916,33711.644,33540.718,31565,33356.596,32986.452,32949.21,33057.536,32902.116,32825.154,31723.43,32610.604,32264.188,32338.074,24983.244,18592.164,12122.84,6184.09,2228.68,46.216,-948.09,-1512.926,1224.59,3925.476,5919.546,9707.496,12879,10003.134,17093.982,18208.908,25269.336,26376.816,32580.634,Rwanda
Scan_1,-16553.4,-12868.46,-21930.42,-21412.22,-32387.58,-32482,4683.36,3715.8,-2634.28,-13455.92,-9317.6,-24432.52,-22904.38,-21922.18,-15278.8,-9134.86,-6898.62,-9847.56,-1930.22,19895.52,-12054.24,-12591.4,-9838.06,11299.62,-3726.88,4331.28,1157.96,10682.18,11607,7067.66,4498.74,2190.74,1137.64,-2172.64,-3214.98,-7370.24,-10866.22,-13171.04,-16265.36,-17999.6,-18061.08,-18849.3,-16914.36,-15019.78,-20465.5,-17952.44,-17504.82,-14685.76,-12020.7,-9177.94,29806.86,30176.86,30714.88,31144.6,27322.7,31681.32,32527.1,32552.4,33348.68,33699.76,34053.1,34187.6,34147.86,34327.6,34155.14,33801.88,33918.5,33715.78,33585.68,28439.98,33935,33797.88,33566.86,31370,33347.7,33008.74,32933.62,31305.64,32776.3,32194.2,32074.16,24442.22,18009.08,12029.94,6685.28,3407.3,1402.42,1001.22,2947.56,4982.52,10471.84,11267.22,16663.04,20771.46,13884.78,21364.1,22002.24,29019.56,32097.82,32615.86,Rwanda
Scan_2,-16593.14,-12911.52,-22055.92,-21511.2,-32709.54,-32903.82,4163.9,3108.88,-3449.7,-14181.36,-10004.66,-25363.46,-23833.82,-22726.58,-15921.16,-9424.64,-7254.02,-9862.24,-1659.52,20301.88,-11381.52,-12033.7,-9165,11755.66,-3285.5,4693.8,1456.36,10883.76,11781.96,7184.18,4620.52,2358.3,1274.38,-2083.2,-3023.52,-7184.88,-10654.82,-13038.98,-16160.92,-17953.72,-18049.02,-18897,-16990.24,-15128.06,-20594.18,-18093.58,-17620.42,-14800.14,-12084,-9242.46,31347.48,31122.86,31132.08,31138.14,26928.12,31064.86,31788.86,31755,32694.36,33233.22,33816.64,33875.8,34131.04,34296.98,34360.28,34050.84,34303.96,33934.34,33656.16,28415.96,33765.98,33642.64,33218.82,31129.02,32784.64,32545.32,32603.6,31072.3,32643.28,32173.66,32175.58,24658.04,18237.86,12279.96,6918.98,3606.98,1537.98,1104.92,3003.86,5034,10487.68,11304.92,16715.32,20834.54,13928.14,21478.46,22133.98,29243.14,32301.82,32877.6,Rwanda
Scan_3,-15261.62,-12215.88,-21182.38,-20892.34,-31988.52,-32178.2,4739.46,3592.82,-2915.36,-13739.32,-9523.82,-24824.84,-23288.6,-22044.52,-15585.66,-9205.84,-6879.24,-9729.24,-1625.32,20323.18,-11698.38,-12388.38,-9500.44,11562.64,-3510.6,4689.16,1398.54,10910.36,11738.7,7130.28,4554.5,2235.22,1167.72,-2193.44,-3136.14,-7345.26,-10756.66,-13189.58,-16252.66,-17986.22,-18074.98,-18918.14,-17016.24,-15153.74,-20656.46,-18159.1,-17698.02,-14855.34,-12181.62,-9313.08,29359.6,29604.12,30333.58,30602.52,26870.72,31269.24,32136.92,32277.18,33213.2,33689.1,34252.7,34439.7,34489.54,34710.08,34657.84,34237.92,34295.68,34039.6,33775.98,28487.02,34077.88,34071.3,33725.76,31595.12,33583.1,33052.12,33097.98,31444.26,32999.7,32508.86,32413.56,24824.1,18421.32,12454.06,7098.32,3813.84,1767.6,1379.64,3236.3,5263.02,10717.98,11482.28,16870.32,20948.5,13979.12,21494.32,22129.08,29209.72,32279.44,32807.08,Rwanda
Scan_4,-15255.48,-12105.98,-21393.86,-20980.44,-32274.6,-32312.4,4751.02,3702.5,-2734.02,-13404.18,-9330.26,-24343.14,-22675,-21531.06,-14969.94,-8548.22,-6027.28,-9054.72,-1231.32,20653.68,-11095.66,-11825.56,-9147.38,11678.32,-3431.16,4660.92,1456.9,10974.48,11906,7352.36,4840.74,2546.96,1507.78,-1880.2,-2827.96,-7082.62,-10561.6,-13009.78,-16111.5,-17877.18,-17952.3,-18797.54,-16896.58,-15012.56,-20463.2,-17931.04,-17463.72,-14627.76,-11952.86,-9098.22,27210.3,27712.38,28591.66,29222.54,25653.06,30340.66,31610.28,31989.2,33176.12,33842.1,34420.08,34783.86,34716.2,35149.24,34960.56,34365.82,34069.76,33924.88,33845.66,28479.14,33768.88,33567.3,33373.82,31422.9,33463.56,33089.9,33051.62,31508.64,32945.46,32489.4,32390.06,24759.04,18368.9,12354.24,6953.4,3687.28,1641.04,1250.5,3151.06,5197.34,10694.86,11491.74,16879.2,20960.12,14025.44,21482.98,22106.58,29150.34,32219.88,32681.26,Rwanda
Scan_5,-18017.4,-14499.36,-23037.92,-22443,-33350.04,-33213.92,4181.54,3305.22,-2910.8,-13794.68,-9368.5,-24687.56,-22719.94,-21819.44,-15317.64,-9110.92,-7153.08,-10090.02,-2003.6,19744.92,-11857.84,-12665.36,-9753.14,11183.76,-3957.16,4271.48,889.92,10506,11413.2,6906.12,4435.44,2169.72,1157.94,-2161.72,-3116.38,-7307.54,-10761.56,-13157.04,-16205.66,-17917.92,-17989.08,-18794.42,-16851.78,-14970.56,-20379.6,-17872.88,-17401.9,-14599.74,-11944.36,-9145.66,30795.64,31453,31394.02,32137.8,28326.84,32855.26,33880,33942.16,34808.24,35160.26,35695.98,35734.74,35535.04,35699.78,35474.34,34954.76,35044.36,34672.28,34317.3,29066.2,34144.58,34093.14,33675.24,31602.26,33648.04,33181.96,33304.06,31698.26,33142.3,32568.36,32478.38,24856.36,18410.34,12384.62,6992.42,3696.08,1702.92,1305.74,3227.42,5270.26,10750.48,11567.4,16953.28,21040.92,14074.1,21538.82,22104.9,29104.22,32170.02,32618.34,Rwanda
Scan_6,-15900.2,-12520.62,-21378.58,-20985.62,-32173.4,-32299.68,4759.76,3682.06,-2720.26,-13487.32,-9340.38,-24456.52,-22899.94,-21997.8,-15385.1,-9261.9,-7149.64,-10087.82,-2256.5,19463.46,-12088.72,-12826,-10038.84,10984.78,-3985.66,4158.7,1034.8,10631.04,11611.1,7133.24,4700.84,2467.56,1435.88,-1849.06,-2746.24,-6987.34,-10487.86,-12845.46,-15959.28,-17736.9,-17842.42,-18694.4,-16823.56,-15016.52,-20469.62,-17980.56,-17550.56,-14743.42,-12066.56,-9231.46,28011.5,28531.7,29577.82,29974.68,26393.54,30933.1,31908.9,32113.1,33088.6,33586.64,34107.68,34254.6,34312.46,34312.1,34154.2,33762.12,33883.52,33497.84,33284.32,28138.36,33432.82,33352.36,33216.54,31145.18,33169.7,32810.54,32857.54,31276.6,32741.98,32265.86,32175.36,24568.3,18113.86,12147.52,6773.56,3495.94,1486.86,1072.2,3008.24,5064.42,10574.8,11400.04,16837.18,20976.5,14057.62,21590.32,22231.22,29299.32,32357.64,32892.38,Rwanda
Scan_7,-15171.9,-11788.12,-20870.68,-20241.72,-31363.8,-31557.3,5554.54,4381.76,-2142.44,-12995.92,-9042.6,-24299.48,-22759.26,-21650.48,-15038.46,-9133.96,-6694.96,-9579.96,-1662.34,20287.26,-11384.28,-12067.46,-9305.76,11639.16,-3415.74,4686.8,1498.6,11029.28,11982.8,7420.46,4934.36,2649.3,1593.1,-1835.54,-2811.36,-7021.9,-10559.94,-12958.84,-16066.42,-17819.86,-17927.82,-18767.56,-16888.08,-15032.42,-20506.94,-18006.82,-17566.52,-14758.38,-12082.44,-9232.88,30019.62,30045.42,30563.68,30642.74,26923.16,31196.86,31998.26,32061.74,32865.78,33228.6,33598.04,33879.14,33863.16,33989.22,33809.62,33701.54,33629.28,33352.66,33248.58,27933.68,33312.86,33064.68,32952.04,30970.42,32996.6,32592.74,32559.06,31048.02,32568.22,32031.98,32054.64,24472.86,18058.18,12052,6722.12,3461.92,1465.48,1094.78,3044.98,5083.02,10595.74,11416.7,16827.58,20928.46,14004.26,21506.02,22134.82,29224.84,32285.06,32812.32,Rwanda
Scan_8,-15594.86,-11732,-20587.36,-19875.62,-31039.68,-31250.88,5614.96,4384.9,-2257.98,-13239.7,-9363.38,-24647.44,-23360.86,-22428.54,-15849.96,-9681.62,-7364.42,-10354.96,-2332.32,19514.48,-12076.66,-12872.68,-10023.26,10826.02,-4205.3,3791.1,704.16,10174.3,11200.24,6678.88,4164.14,1965.62,972.66,-2342.66,-3273.38,-7426.48,-10861.3,-13154.56,-16238.54,-17988.38,-18052.34,-18854.04,-16934.9,-15062.06,-20523.06,-18015.4,-17559.7,-14737.96,-12063.08,-9224.78,29881.2,30039.44,30609.34,30636.7,26842.46,31068.96,31617.76,31699.52,32511.12,32981.92,33456.86,33737.88,33947.14,33958.92,33918.04,33603.1,33627.48,33299.08,32920.42,27678.22,32998.18,32828.26,32593.94,30453.32,32497.28,32209.36,32201.22,30676.52,32166.3,31711.1,31725.48,24184.12,17826.94,11923.34,6666.68,3420.4,1410.5,1026.9,2985.54,5050.28,10564.8,11358.34,16764.96,20875.08,13944.96,21458.98,22095.12,29164.08,32246.82,32807.48,Rwanda
Scan_9,-16235.26,-12727.1,-21718.96,-21150.1,-32261.58,-32342.64,4946.94,4011.3,-2348.78,-13141.46,-8952.22,-23969.52,-22432.9,-21407.52,-14907.86,-8710.34,-6592.44,-9646.94,-1714.72,20089.22,-11794.86,-12513.54,-9783.42,11087.48,-4006.38,4015.82,864.04,10334.12,11285.16,6755.38,4226.02,1957.04,985.8,-2288.08,-3196.12,-7376.98,-10829.54,-13150.44,-16226.88,-17963.36,-18038.52,-18838.92,-16927.46,-15052.5,-20496.8,-17995.94,-17542.28,-14716.5,-12031.82,-9202.26,31571.54,31823.94,32176.56,32421.12,28544.04,32817.62,33528.32,33480.62,34240.16,34564.14,34973.42,34907.28,34788.6,34726.56,34511.14,33911.36,33954.36,33612.1,33204.64,27905.18,33410.1,33134.12,32942.18,30863.44,32951.04,32594.16,32629.44,31074.1,32609.82,32129.56,32102.3,24541.5,18156.38,12190.34,6858.88,3582.5,1571.92,1136.7,3057.06,5088.18,10545.26,11328.88,16714.2,20808.32,13897.4,21378.8,22021.66,29085.44,32166.8,32671.02,Rwanda
Scan_10,-14307.24,-10836.82,-20299.8,-19696.46,-31198.52,-31290.54,5339.62,4393.64,-2295.74,-13271.02,-9364.88,-24690.16,-23099.4,-21845.1,-15499.32,-9161.72,-6737.82,-9645.62,-1763.76,20031.74,-11553.8,-12452.92,-9658.62,11223.98,-3884.84,4089.84,903.72,10363.52,11309.66,6806.4,4221.02,2116.48,1080.94,-2256.74,-3229.14,-7307.22,-10896.82,-13223.44,-16220.12,-17983.72,-18039.52,-18796.98,-16833.02,-14921.74,-20356.12,-17843.92,-17380.18,-14578.76,-11902.26,-9087.32,28241.88,28460.3,29230.5,29296.86,25554.82,30003,30678.44,31045.3,32022.46,32665.72,33266.38,33742.84,34047.08,34180.62,34340.96,33999.14,34040.38,33730.58,33540.98,28341.62,33398.36,33418.86,33034.9,30874.3,32822.46,32485.12,32428.16,30893.64,32348.16,31865.6,31813.34,24232.98,17808.76,11838.16,6522.02,3204.5,1252.3,893.76,2794.68,4883.28,10412.4,11214.36,16632.02,20767.7,13839.58,21396.62,22039.1,29094.84,32162.74,32699.9,Rwanda
FinalAvg,-15889.05,-12420.586,-21445.588,-20918.872,-32074.726,-32183.138,4873.51,3827.888,-2640.936,-13471.088,-9360.83,-24571.464,-22997.41,-21937.322,-15375.39,-9137.402,-6875.152,-9789.908,-1817.962,20030.534,-11698.596,-12423.7,-9621.392,11324.142,-3740.922,4338.89,1136.5,10648.904,11583.582,7043.496,4519.632,2265.694,1231.384,-2106.328,-3057.522,-7241.046,-10723.632,-13089.916,-16170.734,-17922.686,-18002.708,-18820.83,-16907.622,-15036.994,-20491.148,-17985.168,-17528.812,-14710.376,-12032.97,-9195.606,29624.562,29897.002,30432.412,30721.77,26935.946,31323.088,32167.484,32291.622,33196.872,33665.146,34164.088,34354.344,34397.812,34535.11,34434.212,34038.848,34076.728,33777.914,33537.972,28288.536,33624.464,33497.054,33230.01,31142.596,33126.412,32756.996,32766.63,31199.798,32694.152,32193.858,32140.286,24553.952,18141.162,12165.418,6819.166,3537.674,1523.902,1126.636,3045.67,5091.632,10581.584,11383.188,16785.71,20891.16,13963.54,21468.942,22099.87,29159.55,32228.804,32748.324,Rwanda
Scan_1,-21195.86,-14963.06,-15877.54,-15319.44,-32048.8,-31144.02,-26761.7,-31767.2,5889.14,5799.5,777.78,-12407.74,-19261.44,-12279.3,-14556.08,-17971.8,-4662.32,-9459.14,-8251.98,-13194.84,-23673.46,-9400.78,-19225.8,-12269.76,-7877.8,-3809.76,-7693.42,-1975.02,374.34,-3542.84,2704.92,816.62,690.5,280.92,-3245.24,-6596.3,-10908.5,-12637.16,-16232.26,-18898.08,-20853.16,-20249.1,-19800.2,-19548.5,-22598.68,-20437.42,-21842.28,-18357.2,-18979.96,-14066.06,30035.12,31383.58,31600.48,32440.88,32702.08,33170.28,26206.78,27166.3,34617.1,34877.18,35324.58,35228.96,35164.9,35211.66,34937.56,34595.48,34345.04,33998.06,33846.74,33737.3,33404.42,33117.74,33073.98,32879.68,32768.12,32658.02,32529.96,32415.82,32295.6,32241.18,32058.96,24667.48,17955.76,12018.44,6430.96,3410.18,1113.4,118.38,2365.18,3016.66,6235.24,9752.92,12903.28,15582.8,11169.3,18575.68,18199.38,26468.62,27949.88,32247.5,Rwanda
Scan_2,-16646.7,-11200.18,-12291.2,-12356.36,-29529.3,-29249.98,-25489.08,-30769.82,6499.02,6178.8,1179.34,-12135.16,-19381,-12296.48,-14777.66,-18176.68,-4805.7,-9698.4,-8394.68,-13124.36,-23716.56,-9422.9,-19245.78,-12181.26,-7826.26,-3683.74,-7673.8,-1888.3,354.08,-3592.54,2787.14,873.4,739.18,373.6,-3032.08,-6492.18,-10726.06,-12525.24,-16100.42,-18803.68,-20812.46,-20290.8,-19896.62,-19651.82,-22739.14,-20571.72,-21961.76,-18425.68,-19026.24,-14047.5,29378.86,29943.78,30550.1,30377.48,30796.46,31038.34,23622.34,24796.54,32389.26,32869.26,33366,33611.74,33906.36,33906.3,33923,33839.6,33767.26,33658.96,33594.06,33375.92,33406.54,33279.46,33241.88,33073.78,33063.94,32849.88,32876.14,32715.36,32613.78,32558.64,32460.76,25085.12,18409.86,12479.58,6889.32,3857.58,1520.32,475.1,2650.42,3272.36,6459.14,9954.28,13122.26,15813.54,11393.26,18889.24,18480.22,26807.78,28288.5,32593.12,Rwanda
Scan_3,-16358.22,-10735.5,-12032.6,-11903.48,-29220.28,-28814.88,-25051.34,-30369.22,6921.66,6608.3,1475.82,-11868.54,-19115.98,-12245.82,-14871.1,-18130.76,-4730.04,-9702.82,-8442.68,-13342.5,-23976.08,-9635.86,-19502.02,-12353.9,-8018.12,-3699.36,-7667.38,-1710.16,613.7,-3218.48,3242.18,1333.46,1236.16,768.86,-2694.56,-6174.2,-10530.46,-12281.52,-15939.34,-18757.06,-20815.24,-20271.58,-19871.1,-19665.58,-22752.2,-20643.74,-22057.18,-18571.1,-19183.4,-14248.36,29952.18,30758.12,31401.92,31420.78,31816.46,32036.82,24560.18,25691.92,33163.7,33584.4,34049.54,34216.2,34310.62,34435.86,34409.76,34226.46,34071.58,34006.2,33947.32,33887,33793.62,33702.54,33655.92,33571.32,33580.34,33431.46,33365.16,33237.28,33034.52,32904.58,32613.28,25184.5,18411.6,12313.26,6673.54,3561.2,1153.8,51.68,2213.86,2832.98,6044.88,9539.56,12702.76,15401.1,10995,18483.04,18087.84,26443.8,27939.72,32297.78,Rwanda
Scan_4,-18814.72,-12822.94,-14124.5,-13629,-30735.98,-29965.68,-25826.7,-30930.46,6594.88,6411,1595.22,-11465.44,-18746.38,-11824.42,-14548.66,-17857.8,-4549.04,-9396.12,-8191.74,-13138.36,-23652.32,-9398.08,-19252.1,-12210.04,-7797.74,-3659.46,-7636.18,-1833.62,388.84,-3537.18,2821.22,877.54,737.16,308.52,-3186.16,-6657.7,-10887.18,-12649.58,-16214.26,-18911.78,-20883.74,-20317.7,-19915.38,-19692.72,-22768.24,-20621.54,-22043.84,-18552.68,-19172.98,-14251,30106.64,31047.12,31611.8,32005.98,32518.42,32954.62,25711.24,26786.28,34199.76,34468,34854.04,34736.48,34645.66,34536.96,34413.2,34089.08,33899.06,33606.34,33529.16,33524.64,33352.9,33196.72,33243.68,33144.66,32982.56,32890.6,32756.6,32728.78,32413.04,32419.28,32314.28,24905.42,18238.88,12296.64,6746.86,3737.54,1429.86,369.84,2538.52,3202.92,6402.94,9899.06,13028.28,15682.74,11233.82,18687.12,18254.32,26578.48,28052.04,32389.28,Rwanda
Scan_5,-16337.9,-10914.32,-12518.4,-12672.96,-29617.22,-28752.5,-25041.56,-30398.7,6991.82,6690.28,1589.24,-11727.94,-19005,-11848.92,-14444.46,-17660.02,-4443.74,-9265.76,-8155.72,-13034.68,-23800.78,-9301.26,-19223.86,-12203.92,-7823.98,-3365.88,-7347.68,-1325.26,874.2,-3108.12,3370.68,1425.6,1283.9,836.84,-2576.96,-6106.08,-10358.14,-12218.78,-15798.44,-18503.7,-20518.72,-20009.48,-19679.08,-19503.84,-22625.78,-20493.5,-21943.64,-18488.68,-19125.12,-14212.42,28545.64,29250.3,29887.4,29970.52,30549,31158.12,23879.16,25113.38,32769.54,33323.14,33875.28,34199.42,34376.28,34563.3,34598.5,34387.66,34402.08,34265.72,34374.22,34339.84,34285.16,34129.14,34069.72,34133.26,34040.32,33797.98,33580.72,33287.28,33164.44,33257.38,32949.96,25369.02,18600.18,12575.42,6965.74,3915.96,1547.48,476.7,2658.3,3279.44,6479.82,9967.8,13125.04,15780.6,11385.28,18796.62,18368.4,26673.08,28119.54,32418.68,Rwanda
Scan_6,-19420.52,-13219.3,-14311.52,-13735.64,-30570.02,-29722.88,-25503.52,-30576.14,7022.06,6797.1,1801.88,-11393,-18548.1,-11553.48,-14153.7,-17600.32,-4240.02,-9116.48,-7838.1,-12760.84,-23304.38,-9069.56,-18948.48,-12003.36,-7756.36,-3731.3,-7804.2,-2140.88,112.8,-3875.06,2521.3,582.42,472.8,155.16,-3212.92,-6611.94,-10797.08,-12534.36,-16058.28,-18728.94,-20696.28,-20133.78,-19744.04,-19538.96,-22598.28,-20477.34,-21878.9,-18395.56,-19035.32,-14139.02,30138.32,30977.04,31405.88,31696.88,31983.12,32302.88,24903.76,25932.94,33321.24,33629.42,34035.68,34153.78,34189.78,34215.7,34197.74,34061.34,33932.3,33725.38,33632.02,33590.22,33295.92,33149.1,32964,32621.9,32489.1,32393.84,32280.66,32227.04,32122.5,32163.98,32172.56,24837.98,18246.48,12362.98,6829.84,3815.46,1523.82,452.02,2621.82,3251.48,6428.52,9910.42,13060.72,15738.56,11286.82,18744.28,18315.84,26581.02,28040.46,32358.06,Rwanda
Scan_7,-17936.72,-12149.62,-13269.66,-13500.26,-30264.46,-29617.96,-25715.92,-30690.26,6582.64,6442.9,1509.02,-11641.84,-18734.74,-11647.3,-14235.6,-17654.56,-4426.26,-9237.62,-8055.86,-12922.44,-23543.5,-9320.84,-19169.68,-12193.22,-7882.18,-3839.7,-7822.96,-2169.72,151.64,-3778.6,2519.18,691.24,366.94,19.24,-3384.88,-6787.26,-11142.74,-12802.44,-16354.16,-19057.04,-21022.02,-20445.78,-20002.02,-19763.66,-22820.9,-20658.74,-22027.46,-18475.02,-19048.78,-14083.38,26940.48,27773.34,28707.46,28916.82,29522.48,30126,23029.7,24389.44,32186.1,32758.94,33269.3,33586.52,33722.94,33801.06,33822.14,33668.66,33709.52,33472.5,33511.16,33388.58,33330.04,33182.28,33064.86,32812.56,32664.04,32518.84,32404.68,32232.58,32051.74,32003.76,31892.76,24500.96,17849.5,11935.58,6410.32,3369.54,1174.7,91.84,2301.28,2968.4,6157.84,9696.4,12859.7,15565.78,11163.72,18671.58,18298,26653.7,28140.16,32503.1,Rwanda
Scan_8,-18764.44,-12922.14,-13620.16,-13067.84,-29902.54,-29207.64,-25095.3,-30159.66,7461.28,7333.14,2485.62,-10863.8,-18024.3,-10977.1,-13726.32,-16837.38,-3754.76,-8697.86,-7785,-12754.22,-23476.44,-9157.16,-19164.32,-12210.44,-7794.8,-3615.78,-7680.3,-1853.5,359.88,-3533.14,2866.02,935.58,816.48,397.24,-3079.82,-6497.4,-10737.58,-12542.54,-16103.24,-18771.32,-20748.22,-20173.36,-19785.52,-19539.8,-22595.18,-20425.76,-21827.64,-18350.12,-18955.58,-14052.2,28590.92,29533.8,29950.14,30356.72,30945.64,31519.56,24502.84,25824.52,33520.28,34061.3,34433.82,34887.82,34714.62,35071.48,34932.64,34239.14,34156.04,33963.96,34137.46,34006.3,33828.06,33548.4,33556.24,33552.14,33372.76,33189.24,33240.6,33145.84,32972.04,32873.14,32696.1,25209.02,18469.48,12476.14,6861.66,3794.46,1444.84,411.72,2581.72,3247.1,6435.16,9929.54,13084.78,15743.8,11325.02,18725.18,18326.58,26628.28,28067.6,32358.76,Rwanda
